Date,Measurement tool,Site,1,2,3,4,5,6,7,8,9,Max Etch Rate,Min Etch Rate,Etch Rate (A/Min),"%
STDEV",% Uni,Result, Employee Code,Lot ID,Remarks,LSL,USL,LCL,UCL,% Uni USL,% Uni UCL
,,ER(Å/Min),11430.78,11512.92,11259.33,11352.21,11091.81,11407.77,11427.45,11613.36,11652.54,,,,,,,,,,,,,,,
08/19/2019,MTOP1,Pre,28989.77,28843.21,28865.71,28837.75,28944.53,28939.43,28828.3,28841.66,28945.18,11574.48,10908.96,11318.63667,195.2433682,1.724972485,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25353.45,25110.74,25135.85,25014.1,25086.37,25142.31,25026.42,25052.36,25158.03,,,,,,,,,,,,,,,
,,ER(Å/Min),10908.96,11197.41,11189.58,11470.95,11574.48,11391.36,11405.64,11367.9,11361.45,,,,,,,,,,,,,,,
08/23/2019,MTOP1,Pre,29310.86,29108.75,29129.33,29115.67,29204.76,29213.46,29058.4,29118.63,29210.82,15320.34,13750.02,14861.79,484.5721878,3.260523718,Pass,1340,Q19340102.F1,,10000,15600,8090,12070,6,6
,,Post,24204.08,24023.67,24063.33,24237.14,24621.42,24265.16,24100.32,24064.15,24306.04,,,,,,,,,,,,,,,
,,ER(Å/Min),15320.34,15255.24,15198,14635.59,13750.02,14844.9,14874.24,15163.44,14714.34,,,,,,,,,,,,,,,
08/27/2019,MTOP1,Pre,28899.25,28743.74,28733.03,28750.17,28893.43,28725.91,28741.79,28718.19,28796.95,9821.55,9170.37,9485.69,207.5542601,2.188077621,Fail,1159,,,10000,15600,8090,12070,6,6
,,Post,25842.46,25620.94,25657.93,25573.65,25714.23,25452.06,25551.62,25562.96,25569.54,,,,,,,,,,,,,,,
,,ER(Å/Min),9170.37,9368.4,9225.3,9529.56,9537.6,9821.55,9570.51,9465.69,9682.23,,,,,,,,,,,,,,,
08/27/2019,MTOP1,Pre,28897.74,28766.52,28760.5,28767.4,28871.56,28887.73,28771.27,28755.25,28889.74,11001.45,10425.84,10831.77333,192.6231893,1.778316286,Pass,1159,Q19350054.F1,,10000,15600,8090,12070,6,6
,,Post,25422.46,25201.07,25193.74,25103.76,25204.41,25223.06,25122.35,25138.93,25262.61,,,,,,,,,,,,,,,
,,ER(Å/Min),10425.84,10696.35,10700.28,10990.92,11001.45,10994.01,10946.76,10848.96,10881.39,,,,,,,,,,,,,,,
08/27/2019,MTOP1,Pre,29282.85,29141.09,29154.64,29118,29227.81,29241.43,29124.15,29111.37,29212.46,11866.26,11267.94,11643.63667,182.6263588,1.568464939,Pass,121,Q19350126.F1,,10000,15600,8090,12070,6,6
,,Post,25364.54,25216.02,25317.72,25265.83,25471.83,25370.49,25236.17,25183.25,25257.04,,,,,,,,,,,,,,,
,,ER(Å/Min),11754.93,11775.21,11510.76,11556.51,11267.94,11612.82,11663.94,11784.36,11866.26,,,,,,,,,,,,,,,
09-04-19,MTOP1,Pre,28809.08,28739.7,28752.42,28737.94,28871.65,28865.76,28738.62,28714.95,28838.27,9949.47,9521.01,9789.42,143.1739298,1.462537411,Fail,1428,,,10000,15600,8090,12070,6,6
,,Post,25635.41,25499.57,25541.8,25421.45,25560.44,25592.89,25437.4,25436.77,25574.4,,,,,,,,,,,,,,,
,,ER(Å/Min),9521.01,9720.39,9631.86,9949.47,9933.63,9818.61,9903.66,9834.54,9791.61,,,,,,,,,,,,,,,
09-05-19,MTOP1,Pre,28915.97,28779.48,28793.51,28768,28847.6,28876.61,28758.09,28772.74,28913.58,12103.08,11450.52,11838.71333,219.5529001,1.854533461,Pass,1428,Q19360105.F1,,10000,15600,8090,12070,6,6
,,Post,24949.48,24771.34,24875.83,24838.2,25030.76,25005.83,24817.62,24741.16,24879.22,,,,,,,,,,,,,,,
,,ER(Å/Min),11899.47,12024.42,11753.04,11789.4,11450.52,11612.34,11821.41,12094.74,12103.08,,,,,,,,,,,,,,,
09-09-19,MTOP1,Pre,29353.73,29284.65,29283.23,29241.64,29407.02,29357.7,29270.32,29236.7,29359.78,12868.86,11932.2,12485.14,286.0040056,2.290755295,Pass,74,Q19370032.F1,,10000,15600,8090,12070,6,6
,,Post,25376.33,25158.52,25166.18,25035.13,25117.4,25117.61,25021.98,25091.71,25254.49,,,,,,,,,,,,,,,
,,ER(Å/Min),11932.2,12378.39,12351.15,12619.53,12868.86,12720.27,12745.02,12434.97,12315.87,,,,,,,,,,,,,,,
09/13/2019,MTOP1,Pre,29117.03,28982.84,28994.2,28955.57,29057.62,29078.91,28955.62,28964.57,29118.97,10523.16,10052.79,10257.82667,156.066353,1.521436832,Pass,1159,Q19370103.F1,,10000,15600,8090,12070,6,6
,,Post,25766.1,25595.58,25622.47,25503.39,25597.54,25571.19,25502.34,25549.38,25743.86,,,,,,,,,,,,,,,
,,ER(Å/Min),10052.79,10161.78,10115.19,10356.54,10380.24,10523.16,10359.84,10245.57,10125.33,,,,,,,,,,,,,,,
09/17/2019,MTOP1,Pre,28809.06,28701.68,28682,28697.49,28817.69,28812.41,28686.79,28706.24,28844.94,9797.58,9193.74,9585.74,195.3912523,2.038353349,Fail,1340,,,10000,15600,8090,12070,6,6
,,Post,25744.48,25548.08,25546.34,25448.11,25551.83,25566.5,25469.41,25491.22,25635.11,,,,,,,,,,,,,,,
,,ER(Å/Min),9193.74,9460.8,9406.98,9748.14,9797.58,9737.73,9652.14,9645.06,9629.49,,,,,,,,,,,,,,,
09/17/2019,MTOP1,Pre,29035.82,28926.12,28916.2,28915.05,29068.18,29026.57,28921.54,28916.6,29044.26,10670.13,10113.03,10472.37333,177.0990095,1.691106723,Pass,1340,,,10000,15600,8090,12070,6,6
,,Post,25664.81,25473.2,25474.07,25389.19,25511.47,25490.67,25388.87,25426.58,25534.36,,,,,,,,,,,,,,,
,,ER(Å/Min),10113.03,10358.76,10326.39,10577.58,10670.13,10607.7,10598.01,10470.06,10529.7,,,,,,,,,,,,,,,
09/21/2019,MTOP1,Pre,29021.79,28907.89,28934.5,28912.3,29041.55,28988.4,28888.84,28903.7,29040.15,10284.42,10014.45,10176.52667,98.4711478,0.967630224,Pass,64,Q19380115.F1,,10000,15600,8090,12070,6,6
,,Post,25661.19,25541.89,25596.35,25504.21,25632.07,25569.83,25462.64,25529.35,25612.01,,,,,,,,,,,,,,,
,,ER(Å/Min),10081.8,10098,10014.45,10224.27,10228.44,10255.71,10278.6,10123.05,10284.42,,,,,,,,,,,,,,,
09/25/2019,MTOP1,Pre,29010.61,28889.51,28883.11,28905.51,29041.11,29018.57,28882.4,28887.3,29045.36,10253.79,9552.75,9974.016667,206.7006802,2.072391566,Fail,1335,,,10000,15600,8090,12070,6,6
,,Post,25826.36,25597.79,25585,25544.37,25647.4,25600.64,25524.3,25574.43,25741.14,,,,,,,,,,,,,,,
,,ER(Å/Min),9552.75,9875.16,9894.33,10083.42,10181.13,10253.79,10074.3,9938.61,9912.66,,,,,,,,,,,,,,,
09/26/2019,MTOP1,Pre,29185.6,29185.52,29097.16,29116.41,29162.25,29233.85,29144.66,29148.38,29237.42,11056.71,10430.55,10662.84333,172.8719957,1.621256079,Pass,1159, Q19390084.F1,,10000,15600,8090,12070,6,6
,,Post,25660.62,25663.47,25620.31,25577.53,25476.68,25696.46,25562.18,25583.34,25682.13,,,,,,,,,,,,,,,
,,ER(Å/Min),10574.94,10566.15,10430.55,10616.64,11056.71,10612.17,10747.44,10695.12,10665.87,,,,,,,,,,,,,,,
09/30/2019,MTOP1,Pre,29043.4,28919.88,28867.48,28897.79,29012.73,29025.25,28904.64,28907.07,29043.58,11364.6,10621.17,11101.20667,223.5149782,2.013429575,Pass,121,Q19400018.F1,,10000,15600,8090,12070,6,6
,,Post,25255.2,25162.79,25179.18,25245.06,25472.34,25348.57,25202.46,25167.23,25285.37,,,,,,,,,,,,,,,
,,ER(Å/Min),11364.6,11271.27,11064.9,10958.19,10621.17,11030.04,11106.54,11219.52,11274.63,,,,,,,,,,,,,,,
10-04-19,MTOP1,Pre,29044.32,28908.86,28913.26,28886,28999.07,29000.53,28888.35,28894.81,29041.23,12064.08,11272.05,11769.31,261.0002849,2.21763455,Pass,121,Q19400086.F1,,10000,15600,8090,12070,6,6
,,Post,25047.83,24915.89,25047.74,25001.28,25241.72,25131.61,24964.55,24898.01,25019.87,,,,,,,,,,,,,,,
,,ER(Å/Min),11989.47,11978.91,11596.56,11654.16,11272.05,11606.76,11771.4,11990.4,12064.08,,,,,,,,,,,,,,,
10-09-19,MTOP1,Pre,28811.87,28695.63,28680.08,28701.43,28827.68,28818.51,28691.42,28693.58,28793.29,10883.82,10250.67,10633.66,221.2284813,2.08045472,Pass,1335,Q19410035.F1,,10000,15600,8090,12070,6,6
,,Post,25183.93,25088.54,25218.26,25189.2,25410.79,25300.64,25147.06,25094,25180.09,,,,,,,,,,,,,,,
,,ER(Å/Min),10883.82,10821.27,10385.46,10536.69,10250.67,10553.61,10633.08,10798.74,10839.6,,,,,,,,,,,,,,,
10/14/2019,MTOP1,Pre,28797.71,28662.82,28655.78,28659.12,28753.71,28766.35,29035.59,28665.84,28803.16,11126.04,9164.73,9739.666667,553.7322336,5.685330439,Fail,1340,,,10000,15600,8090,12070,6,6
,,Post,25742.8,25514.12,25491.33,25420.94,25506.3,25498.61,25326.91,25471.38,25608.69,,,,,,,,,,,,,,,
,,ER(Å/Min),9164.73,9446.1,9493.35,9714.54,9742.23,9803.22,11126.04,9583.38,9583.41,,,,,,,,,,,,,,,
10/14/2019,MTOP1,Pre,29400.97,29282.73,29288.32,29277.23,29393.63,29355.71,29264.51,29269.54,29416.46,12076.68,11461.29,11857.7025,196.3961069,1.656274535,Pass,1340,Q19420012.F1,,10000,15600,8090,12070,6,6
,,,25580.54,25358.06,25381.83,25287.46,25394.16,25330.15,25275.52,25319.1,25477.07,,,,,,,,,,,,,,,
,,ER(Å/Min),11461.29,Post,11719.47,11969.31,11998.41,12076.68,11966.97,11851.32,11818.17,,,,,,,,,,,,,,,
10/18/2019,MTOP1,Pre,29304.89,29148.93,29140.86,29142.28,29265.3,29229.44,29130.25,29160.43,29281.69,11731.26,10984.17,11413.13,225.8709155,1.979044447,Pass,1340,Q19420098.F1,,10000,15600,8090,12070,6,6
,,,25643.5,25389.83,25392.22,25283.89,25402.33,25319.02,25282.2,25359.04,25492.65,,,,,,,,,,,,,,,
,,ER(Å/Min),10984.17,11277.3,11245.92,11575.17,11588.91,11731.26,11544.15,11404.17,11367.12,,,,,,,,,,,,,,,
10/22/2019,MTOP1,Pre,29305.27,29177.17,29148.12,29178.16,29266.68,29293.92,29179.73,29168.91,29279.6,12964.2,12134.94,12664.7,266.3552285,2.103130974,Pass,1335,Q19430062.F1,,10000,15600,8090,12070,6,6
,,Post,25260.29,25000.47,24983.72,24876.25,24945.28,25002.77,24893.63,24948.84,25092.21,,,,,,,,,,,,,,,
,,ER(Å/Min),12134.94,12530.1,12493.2,12905.73,12964.2,12873.45,12858.3,12660.21,12562.17,,,,,,,,,,,,,,,
10/28/2019,MTOP1,Pre,29209.14,29064.85,29036.63,29038.59,29152.43,29120.11,29017.57,29050.43,29167.74,11186.7,10413.69,10875.46333,245.5439143,2.257778881,Pass,1428,Q19440045.F1,,10000,15600,8090,12070,6,6
,,Post,25499.09,25379.1,25456.94,25443.4,25681.2,25544.25,25412.57,25375.71,25438.84,,,,,,,,,,,,,,,
,,ER(Å/Min),11130.15,11057.25,10739.07,10785.57,10413.69,10727.58,10815,11024.16,11186.7,,,,,,,,,,,,,,,
11-01-19,MTOP1,Pre,29223.8,29111.37,29081.25,29077.85,29196.09,29226.7,29093.61,29087.45,29186.67,11593.02,10859.28,11297.64333,226.5389805,2.00518793,Pass,1428,Q19440118.F1 ,,10000,15600,8090,12070,6,6
,,Post,25383.32,25294.59,25364.68,25364.03,25576.33,25467.73,25332.04,25286.81,25322.33,,,,,,,,,,,,,,,
,,ER(Å/Min),11521.44,11450.34,11149.71,11141.46,10859.28,11276.91,11284.71,11401.92,11593.02,,,,,,,,,,,,,,,
11-04-19,MTOP1,Pre,29175.48,29030.68,29010.22,29005.95,29120.71,29126.19,29003.83,29020.44,29121.88,11963.16,11132.67,11569.84,252.4303909,2.181796731,Pass,121,Q19450024.F1,,10000,15600,8090,12070,6,6
,,Post,25464.59,25210.2,25206.4,25092.94,25217.17,25138.47,25077.55,25171.38,25327.16,,,,,,,,,,,,,,,
,,ER(Å/Min),11132.67,11461.44,11411.46,11739.03,11710.62,11963.16,11778.84,11547.18,11384.16,,,,,,,,,,,,,,,
11-10-19,MTOP1,Pre,29110.53,28988.57,28974.68,28964.34,29073.97,29105.01,28965.73,28959.04,29050.25,10495.62,9910.47,10188.79667,208.1389066,2.042821281,Fail,121,Q19460008.F1,"After RF PM, more seasoning needed",10000,15600,8090,12070,6,6
,,Post,25782.86,25643.69,25671.19,25565.8,25575.43,25621.18,25592.74,25579,25593.84,,,,,,,,,,,,,,,
,,ER(Å/Min),9983.01,10034.64,9910.47,10195.62,10495.62,10451.49,10118.97,10140.12,10369.23,,,,,,,,,,,,,,,
11-11-19,MTOP1,Pre,29071.72,28949.07,28925.96,28929.36,29045.98,29046.74,28937.7,28921.72,29051.06,10682.22,10055.1,10349.16333,219.4703749,2.120658142,Pass,1340,Q19460009.F1,,10000,15600,8090,12070,6,6
,,Post,25684.88,25554.22,25574.26,25491.63,25485.24,25500.13,25497.18,25501.51,25542.77,,,,,,,,,,,,,,,
,,ER(Å/Min),10160.52,10184.55,10055.1,10313.19,10682.22,10639.83,10321.56,10260.63,10524.87,,,,,,,,,,,,,,,
11/15/2019,MTOP1,Pre,29159.44,29006.53,29039.16,29000.54,29121.67,29141.45,29012.07,28997.1,29098.87,11326.95,10614.3,10895.54333,260.7817638,2.393471861,Pass,1340,Q19460083.F1,,10000,15600,8090,12070,6,6
,,Post,25620.29,25451.58,25501.06,25357.56,25374.25,25365.8,25384.17,25405.43,25430.06,,,,,,,,,,,,,,,
,,ER(Å/Min),10617.45,10664.85,10614.3,10928.94,11242.26,11326.95,10883.7,10775.01,11006.43,,,,,,,,,,,,,,,
11/19/2019,MTOP1,Pre,29003.69,28955.42,28961.84,28961.28,29020.14,29080.81,28952.85,28950.26,29055.36,13237.68,11492.28,12045.02,499.0565825,4.143260721,Pass,74,Q19470055.F1,,10000,15600,8090,12070,6,6
,,Post,24994.98,25066.45,25131.08,24972.09,24607.58,24993.06,24990.63,25003.62,25047.1,,,,,,,,,,,,,,,
,,ER(Å/Min),12026.13,11666.91,11492.28,11967.57,13237.68,12263.25,11886.66,11839.92,12024.78,,,,,,,,,,,,,,,
11/23/2019,MTOP1,Pre,29064.46,28944.99,28941.55,28926.27,29017.62,29045.49,28930.02,28926.89,29051.45,12041.52,11125.59,11555.03,298.725772,2.585244452,Pass,121,Q19470121.F1,,10000,15600,8090,12070,6,6
,,Post,25050.62,25078.65,25233.02,25138.98,25260.9,25160.92,25113.84,25076.61,25070.11,,,,,,,,,,,,,,,
,,ER(Å/Min),12041.52,11599.02,11125.59,11361.87,11270.16,11653.71,11448.54,11550.84,11944.02,,,,,,,,,,,,,,,
11/27/2019,MTOP1,Pre,29084.29,28922.52,28904.3,28913.12,29019.97,29004.2,28893.45,28920.37,29046.68,11168.52,10543.35,10876.32667,219.7161761,2.02013219,Pass,1428,Q19480076.F1,,10000,15600,8090,12070,6,6
,,Post,25525.56,25351.73,25389.85,25287.48,25297.17,25281.36,25281.73,25306.07,25358.97,,,,,,,,,,,,,,,
,,ER(Å/Min),10676.19,10712.37,10543.35,10876.92,11168.4,11168.52,10835.16,10842.9,11063.13,,,,,,,,,,,,,,,
12-01-19,MTOP1,Pre,29009.86,28875.88,28839.35,28864.05,28973.27,28991.06,28864.43,28866.18,28994.46,11262,10518.66,10897.28333,220.8451649,2.026607533,Pass,1335,Q19490043.F1,,10000,15600,8090,12070,6,6
,,Post,25446.41,25271.08,25333.13,25226.45,25219.27,25297.17,25224.07,25258.5,25310.61,,,,,,,,,,,,,,,
,,ER(Å/Min),10690.35,10814.4,10518.66,10912.8,11262,11081.67,10921.08,10823.04,11051.55,,,,,,,,,,,,,,,
12-05-19,MTOP1,Pre,29289.88,29157.03,29144.41,29121.76,29218.4,29286.98,29135.84,29124.33,29224.42,12290.43,11407.86,11881.01667,293.2904682,2.46856373,Pass,1335,,,10000,15600,8090,12070,6,6
,,Post,25193.07,25151.71,25262.48,25224.43,25415.78,25363.04,25197.2,25118.38,25133.91,,,,,,,,,,,,,,,
,,ER(Å/Min),12290.43,12015.96,11645.79,11691.99,11407.86,11771.82,11815.92,12017.85,12271.53,,,,,,,,,,,,,,,
12-12-19,MTOP1,Pre,28985.3,28861.86,28864.07,28846.57,28964,28980.9,28850.21,28850.46,28944.37,10733.19,10034.13,10317.22,256.8246406,2.489281421,Pass,1519,Q19500098.F1,,10000,15600,8090,12070,6,6
,,Post,25640.59,25485.7,25489.62,25370.52,25396.71,25603.8,25437.23,25405.27,25366.64,,,,,,,,,,,,,,,
,,ER(Å/Min),10034.13,10128.48,10123.35,10428.15,10701.87,10131.3,10238.94,10335.57,10733.19,,,,,,,,,,,,,,,
12/16/2019,MTOP1,Pre,29200.47,29078.52,29049.17,29078.71,29226.72,29182.8,29069.93,29046.95,29165.72,11546.43,10793.13,11111.21,255.7281734,2.301533077,Pass,1159,Q19510029.F1,,10000,15600,8090,12070,6,6
,,Post,25602.76,25448.84,25445.36,25337.48,25377.91,25448.79,25357.42,25370,25376.8,,,,,,,,,,,,,,,
,,ER(Å/Min),10793.13,10889.04,10811.43,11223.69,11546.43,11202.03,11137.53,11030.85,11366.76,,,,,,,,,,,,,,,
12/20/2019,MTOP1,Pre,29189.74,29063.08,29058.84,29063.78,29172.32,29164.04,29044.97,29072.25,29171.88,12151.17,11196.36,11676.18,296.7219843,2.541259078,Pass,1159,Q19510109.F1,QC  After wf broken in tr CH.,10000,15600,8090,12070,6,6
,,Post,25457.62,25247.41,25244.79,25086.64,25121.93,25300.31,25165.53,25149.07,25199.06,,,,,,,,,,,,,,,
,,ER(Å/Min),11196.36,11447.01,11442.15,11931.42,12151.17,11591.19,11638.32,11769.54,11918.46,,,,,,,,,,,,,,,
12/24/2019,MTOP1,Pre,29165.99,29071.11,29045.04,29058.09,29158.67,29188.13,29041.24,29040.21,29136.31,11521.83,10666.23,11030.86333,281.5023285,2.551951918,Pass,1428,Q19520053.F1,,10000,15600,8090,12070,6,6
,,Post,25325.38,25329.44,25484.03,25453.64,25603.26,25450.69,25383.33,25367.31,25415.12,,,,,,,,,,,,,,,
,,ER(Å/Min),11521.83,11225.01,10683.03,10813.35,10666.23,11212.32,10973.73,11018.7,11163.57,,,,,,,,,,,,,,,
12/30/2019,MTOP1,Pre,28942.13,28834.11,28748.06,28801.86,28965.95,28899.93,28798.9,28771.78,28852.47,11717.67,10706.01,11273.10333,308.7520541,2.738838144,Pass,121,Q19530026.F1,,10000,15600,8090,12070,6,6
,,Post,25036.24,25016.27,25179.39,25126.32,25088,25136.02,25039.54,25051.5,25122.6,,,,,,,,,,,,,,,
,,ER(Å/Min),11717.67,11453.52,10706.01,11026.62,11633.85,11291.73,11278.08,11160.84,11189.61,,,,,,,,,,,,,,,
01-03-20,MTOP1,Pre,29123.44,28983.64,28993.6,29011,29146.68,29116.6,29013.66,28985.33,29087.3,11344.56,10555.5,10879.87333,260.3983873,2.393395394,Pass,1335,Q20010050.F1,,10000,15600,8090,12070,6,6
,,Post,25604.94,25439.18,25469.52,25337.64,25365.16,25436.23,25368.61,25378.6,25421.75,,,,,,,,,,,,,,,
,,ER(Å/Min),10555.5,10633.38,10572.24,11020.08,11344.56,11041.11,10935.15,10820.19,10996.65,,,,,,,,,,,,,,,
01-07-20,MTOP1,Pre,29140.84,29013.39,29027.29,29021.41,29154.58,29116.31,29018.94,29011.1,29145.53,12119.16,11330.85,11705.40333,245.2475575,2.095165374,Pass,1340,Q20020065.F1,,10000,15600,8090,12070,6,6
,,Post,25363.89,25176.09,25212.25,25061.93,25114.86,25207.66,25103.98,25108.95,25183.57,,,,,,,,,,,,,,,
,,ER(Å/Min),11330.85,11511.9,11445.12,11878.44,12119.16,11725.95,11744.88,11706.45,11885.88,,,,,,,,,,,,,,,
01-11-20,MTOP1,Pre,29091.53,28954.34,28952.61,28956.83,29078.01,29065.69,28958.79,28933.83,29050.14,14518.95,12926.34,13749.4,459.3487124,3.340863691,Pass,1159,Q20020140.F1,,10000,15600,8090,12070,6,6
,,Post,24782.75,24490.75,24468.79,24248.04,24238.36,24421.58,24327.68,24365.79,24449.83,,,,,,,,,,,,,,,
,,ER(Å/Min),12926.34,13390.77,13451.46,14126.37,14518.95,13932.33,13893.33,13704.12,13800.93,,,,,,,,,,,,,,,
01/15/2020,MTOP1,Pre,29019.84,28889.83,28888.52,28906.46,29046.23,29013.65,28893.46,28885.73,28994.28,11212.14,10357.89,10733.24667,254.3407513,2.369653462,Pass,1159, Q20030062.F1,,10000,15600,8090,12070,6,6
,,Post,25567.21,25380.92,25391.06,25285.79,25308.85,25397.82,25312.12,25319.65,25374.84,,,,,,,,,,,,,,,
,,ER(Å/Min),10357.89,10526.73,10492.38,10862.01,11212.14,10847.49,10744.02,10698.24,10858.32,,,,,,,,,,,,,,,
01/16/2020,MTOP1,Pre,29017.24,28924.41,28947.61,28951.78,29059.84,29031.52,28942.16,28919.78,29052.85,14421.36,12897.93,13543.93333,546.6645195,4.036231618,Pass,1340,Q20030102.F1,LAMP FAIL; REPLACED,10000,15600,8090,12070,6,6
,,Post,24301.62,24476.87,24611.58,24652.47,24557.83,24224.4,24526.55,24513.52,24350.55,,,,,,,,,,,,,,,
,,ER(Å/Min),14146.86,13342.62,13008.09,12897.93,13506.03,14421.36,13246.83,13218.78,14106.9,,,,,,,,,,,,,,,
